iss_date,SESSO,AGE_GROUP,DECEDUTI,CASI_CUMULATIVI,iss_date_iso8601,file_date_iso8601,file
12/10/2020,Non noto,50-59,<5,<5,2020-10-12,2020-10-12,COVID_19_ISS_open_data_2020-10-12_sesso_eta
12/10/2020,Non noto,60-69,<5,<5,2020-10-12,2020-10-12,COVID_19_ISS_open_data_2020-10-12_sesso_eta
12/10/2020,Non noto,80-89,<5,7,2020-10-12,2020-10-12,COVID_19_ISS_open_data_2020-10-12_sesso_eta
13/10/2020,F,0-9,<5,4337,2020-10-13,2020-10-13,COVID_19_ISS_open_data_2020-10-13_sesso_eta
13/10/2020,F,10-19,<5,7880,2020-10-13,2020-10-13,COVID_19_ISS_open_data_2020-10-13_sesso_eta
13/10/2020,F,20-29,<5,17319,2020-10-13,2020-10-13,COVID_19_ISS_open_data_2020-10-13_sesso_eta
13/10/2020,F,30-39,24,18204,2020-10-13,2020-10-13,COVID_19_ISS_open_data_2020-10-13_sesso_eta
13/10/2020,F,40-49,89,26499,2020-10-13,2020-10-13,COVID_19_ISS_open_data_2020-10-13_sesso_eta
13/10/2020,F,50-59,302,31796,2020-10-13,2020-10-13,COVID_19_ISS_open_data_2020-10-13_sesso_eta
13/10/2020,F,60-69,871,17709,2020-10-13,2020-10-13,COVID_19_ISS_open_data_2020-10-13_sesso_eta
13/10/2020,F,70-79,2915,17817,2020-10-13,2020-10-13,COVID_19_ISS_open_data_2020-10-13_sesso_eta
13/10/2020,F,80-89,6718,27360,2020-10-13,2020-10-13,COVID_19_ISS_open_data_2020-10-13_sesso_eta
13/10/2020,F,>90,4548,16361,2020-10-13,2020-10-13,COVID_19_ISS_open_data_2020-10-13_sesso_eta
13/10/2020,F,Non noto,<5,18,2020-10-13,2020-10-13,COVID_19_ISS_open_data_2020-10-13_sesso_eta
13/10/2020,M,0-9,<5,4526,2020-10-13,2020-10-13,COVID_19_ISS_open_data_2020-10-13_sesso_eta
13/10/2020,M,10-19,<5,9160,2020-10-13,2020-10-13,COVID_19_ISS_open_data_2020-10-13_sesso_eta
13/10/2020,M,20-29,12,19131,2020-10-13,2020-10-13,COVID_19_ISS_open_data_2020-10-13_sesso_eta
13/10/2020,M,30-39,46,18493,2020-10-13,2020-10-13,COVID_19_ISS_open_data_2020-10-13_sesso_eta
13/10/2020,M,40-49,231,22408,2020-10-13,2020-10-13,COVID_19_ISS_open_data_2020-10-13_sesso_eta
13/10/2020,M,50-59,968,29160,2020-10-13,2020-10-13,COVID_19_ISS_open_data_2020-10-13_sesso_eta
13/10/2020,M,60-69,2758,24579,2020-10-13,2020-10-13,COVID_19_ISS_open_data_2020-10-13_sesso_eta
13/10/2020,M,70-79,6539,22822,2020-10-13,2020-10-13,COVID_19_ISS_open_data_2020-10-13_sesso_eta
13/10/2020,M,80-89,8090,18638,2020-10-13,2020-10-13,COVID_19_ISS_open_data_2020-10-13_sesso_eta
13/10/2020,M,>90,2114,4258,2020-10-13,2020-10-13,COVID_19_ISS_open_data_2020-10-13_sesso_eta
13/10/2020,M,Non noto,<5,5,2020-10-13,2020-10-13,COVID_19_ISS_open_data_2020-10-13_sesso_eta
13/10/2020,Non noto,20-29,<5,<5,2020-10-13,2020-10-13,COVID_19_ISS_open_data_2020-10-13_sesso_eta
13/10/2020,Non noto,30-39,<5,<5,2020-10-13,2020-10-13,COVID_19_ISS_open_data_2020-10-13_sesso_eta
13/10/2020,Non noto,40-49,<5,<5,2020-10-13,2020-10-13,COVID_19_ISS_open_data_2020-10-13_sesso_eta
13/10/2020,Non noto,50-59,<5,<5,2020-10-13,2020-10-13,COVID_19_ISS_open_data_2020-10-13_sesso_eta
13/10/2020,Non noto,60-69,<5,<5,2020-10-13,2020-10-13,COVID_19_ISS_open_data_2020-10-13_sesso_eta
13/10/2020,Non noto,80-89,<5,7,2020-10-13,2020-10-13,COVID_19_ISS_open_data_2020-10-13_sesso_eta
14/10/2020,F,0-9,<5,4478,2020-10-14,2020-10-14,COVID_19_ISS_open_data_2020-10-14_sesso_eta
14/10/2020,F,10-19,<5,8169,2020-10-14,2020-10-14,COVID_19_ISS_open_data_2020-10-14_sesso_eta
14/10/2020,F,20-29,<5,17666,2020-10-14,2020-10-14,COVID_19_ISS_open_data_2020-10-14_sesso_eta
14/10/2020,F,30-39,24,18543,2020-10-14,2020-10-14,COVID_19_ISS_open_data_2020-10-14_sesso_eta
14/10/2020,F,40-49,89,26893,2020-10-14,2020-10-14,COVID_19_ISS_open_data_2020-10-14_sesso_eta
14/10/2020,F,50-59,303,32183,2020-10-14,2020-10-14,COVID_19_ISS_open_data_2020-10-14_sesso_eta
14/10/2020,F,60-69,872,17907,2020-10-14,2020-10-14,COVID_19_ISS_open_data_2020-10-14_sesso_eta
14/10/2020,F,70-79,2920,17941,2020-10-14,2020-10-14,COVID_19_ISS_open_data_2020-10-14_sesso_eta
14/10/2020,F,80-89,6722,27489,2020-10-14,2020-10-14,COVID_19_ISS_open_data_2020-10-14_sesso_eta
14/10/2020,F,>90,4554,16416,2020-10-14,2020-10-14,COVID_19_ISS_open_data_2020-10-14_sesso_eta
14/10/2020,F,Non noto,<5,18,2020-10-14,2020-10-14,COVID_19_ISS_open_data_2020-10-14_sesso_eta
14/10/2020,M,0-9,<5,4668,2020-10-14,2020-10-14,COVID_19_ISS_open_data_2020-10-14_sesso_eta
14/10/2020,M,10-19,<5,9516,2020-10-14,2020-10-14,COVID_19_ISS_open_data_2020-10-14_sesso_eta
14/10/2020,M,20-29,12,19504,2020-10-14,2020-10-14,COVID_19_ISS_open_data_2020-10-14_sesso_eta
14/10/2020,M,30-39,46,18870,2020-10-14,2020-10-14,COVID_19_ISS_open_data_2020-10-14_sesso_eta
14/10/2020,M,40-49,232,22779,2020-10-14,2020-10-14,COVID_19_ISS_open_data_2020-10-14_sesso_eta
14/10/2020,M,50-59,969,29575,2020-10-14,2020-10-14,COVID_19_ISS_open_data_2020-10-14_sesso_eta
14/10/2020,M,60-69,2760,24842,2020-10-14,2020-10-14,COVID_19_ISS_open_data_2020-10-14_sesso_eta
14/10/2020,M,70-79,6545,22982,2020-10-14,2020-10-14,COVID_19_ISS_open_data_2020-10-14_sesso_eta
14/10/2020,M,80-89,8098,18756,2020-10-14,2020-10-14,COVID_19_ISS_open_data_2020-10-14_sesso_eta
14/10/2020,M,>90,2119,4281,2020-10-14,2020-10-14,COVID_19_ISS_open_data_2020-10-14_sesso_eta
14/10/2020,M,Non noto,<5,6,2020-10-14,2020-10-14,COVID_19_ISS_open_data_2020-10-14_sesso_eta
14/10/2020,Non noto,20-29,<5,<5,2020-10-14,2020-10-14,COVID_19_ISS_open_data_2020-10-14_sesso_eta
14/10/2020,Non noto,30-39,<5,<5,2020-10-14,2020-10-14,COVID_19_ISS_open_data_2020-10-14_sesso_eta
14/10/2020,Non noto,40-49,<5,<5,2020-10-14,2020-10-14,COVID_19_ISS_open_data_2020-10-14_sesso_eta
14/10/2020,Non noto,50-59,<5,<5,2020-10-14,2020-10-14,COVID_19_ISS_open_data_2020-10-14_sesso_eta
14/10/2020,Non noto,60-69,<5,<5,2020-10-14,2020-10-14,COVID_19_ISS_open_data_2020-10-14_sesso_eta
14/10/2020,Non noto,80-89,<5,7,2020-10-14,2020-10-14,COVID_19_ISS_open_data_2020-10-14_sesso_eta
15/10/2020,F,0-9,<5,4728,2020-10-15,2020-10-15,COVID_19_ISS_open_data_2020-10-15_sesso_eta
15/10/2020,F,10-19,<5,8719,2020-10-15,2020-10-15,COVID_19_ISS_open_data_2020-10-15_sesso_eta
15/10/2020,F,20-29,<5,18368,2020-10-15,2020-10-15,COVID_19_ISS_open_data_2020-10-15_sesso_eta
15/10/2020,F,30-39,24,19201,2020-10-15,2020-10-15,COVID_19_ISS_open_data_2020-10-15_sesso_eta
15/10/2020,F,40-49,88,27742,2020-10-15,2020-10-15,COVID_19_ISS_open_data_2020-10-15_sesso_eta
15/10/2020,F,50-59,300,33060,2020-10-15,2020-10-15,COVID_19_ISS_open_data_2020-10-15_sesso_eta
15/10/2020,F,60-69,873,18381,2020-10-15,2020-10-15,COVID_19_ISS_open_data_2020-10-15_sesso_eta
15/10/2020,F,70-79,2890,18207,2020-10-15,2020-10-15,COVID_19_ISS_open_data_2020-10-15_sesso_eta
15/10/2020,F,80-89,6574,27723,2020-10-15,2020-10-15,COVID_19_ISS_open_data_2020-10-15_sesso_eta
15/10/2020,F,>90,4312,16511,2020-10-15,2020-10-15,COVID_19_ISS_open_data_2020-10-15_sesso_eta
15/10/2020,F,Non noto,<5,16,2020-10-15,2020-10-15,COVID_19_ISS_open_data_2020-10-15_sesso_eta
15/10/2020,M,0-9,<5,4938,2020-10-15,2020-10-15,COVID_19_ISS_open_data_2020-10-15_sesso_eta
15/10/2020,M,10-19,<5,10194,2020-10-15,2020-10-15,COVID_19_ISS_open_data_2020-10-15_sesso_eta
15/10/2020,M,20-29,12,20299,2020-10-15,2020-10-15,COVID_19_ISS_open_data_2020-10-15_sesso_eta
15/10/2020,M,30-39,46,19628,2020-10-15,2020-10-15,COVID_19_ISS_open_data_2020-10-15_sesso_eta
15/10/2020,M,40-49,229,23546,2020-10-15,2020-10-15,COVID_19_ISS_open_data_2020-10-15_sesso_eta
15/10/2020,M,50-59,965,30469,2020-10-15,2020-10-15,COVID_19_ISS_open_data_2020-10-15_sesso_eta
15/10/2020,M,60-69,2753,25371,2020-10-15,2020-10-15,COVID_19_ISS_open_data_2020-10-15_sesso_eta
15/10/2020,M,70-79,6500,23301,2020-10-15,2020-10-15,COVID_19_ISS_open_data_2020-10-15_sesso_eta
15/10/2020,M,80-89,7994,18971,2020-10-15,2020-10-15,COVID_19_ISS_open_data_2020-10-15_sesso_eta
15/10/2020,M,>90,2058,4323,2020-10-15,2020-10-15,COVID_19_ISS_open_data_2020-10-15_sesso_eta
15/10/2020,M,Non noto,<5,6,2020-10-15,2020-10-15,COVID_19_ISS_open_data_2020-10-15_sesso_eta
15/10/2020,Non noto,20-29,<5,<5,2020-10-15,2020-10-15,COVID_19_ISS_open_data_2020-10-15_sesso_eta
15/10/2020,Non noto,30-39,<5,<5,2020-10-15,2020-10-15,COVID_19_ISS_open_data_2020-10-15_sesso_eta
15/10/2020,Non noto,40-49,<5,<5,2020-10-15,2020-10-15,COVID_19_ISS_open_data_2020-10-15_sesso_eta
15/10/2020,Non noto,50-59,<5,<5,2020-10-15,2020-10-15,COVID_19_ISS_open_data_2020-10-15_sesso_eta
15/10/2020,Non noto,60-69,<5,<5,2020-10-15,2020-10-15,COVID_19_ISS_open_data_2020-10-15_sesso_eta
15/10/2020,Non noto,80-89,<5,7,2020-10-15,2020-10-15,COVID_19_ISS_open_data_2020-10-15_sesso_eta
16/10/2020,F,0-9,<5,4935,2020-10-16,2020-10-16,COVID_19_ISS_open_data_2020-10-16_sesso_eta
16/10/2020,F,10-19,<5,9121,2020-10-16,2020-10-16,COVID_19_ISS_open_data_2020-10-16_sesso_eta
16/10/2020,F,20-29,<5,18815,2020-10-16,2020-10-16,COVID_19_ISS_open_data_2020-10-16_sesso_eta
16/10/2020,F,30-39,26,19615,2020-10-16,2020-10-16,COVID_19_ISS_open_data_2020-10-16_sesso_eta
16/10/2020,F,40-49,89,28281,2020-10-16,2020-10-16,COVID_19_ISS_open_data_2020-10-16_sesso_eta
16/10/2020,F,50-59,304,33619,2020-10-16,2020-10-16,COVID_19_ISS_open_data_2020-10-16_sesso_eta
16/10/2020,F,60-69,879,18669,2020-10-16,2020-10-16,COVID_19_ISS_open_data_2020-10-16_sesso_eta
16/10/2020,F,70-79,2923,18396,2020-10-16,2020-10-16,COVID_19_ISS_open_data_2020-10-16_sesso_eta
16/10/2020,F,80-89,6744,27900,2020-10-16,2020-10-16,COVID_19_ISS_open_data_2020-10-16_sesso_eta
16/10/2020,F,>90,4568,16574,2020-10-16,2020-10-16,COVID_19_ISS_open_data_2020-10-16_sesso_eta
16/10/2020,F,Non noto,<5,16,2020-10-16,2020-10-16,COVID_19_ISS_open_data_2020-10-16_sesso_eta
16/10/2020,M,0-9,<5,5138,2020-10-16,2020-10-16,COVID_19_ISS_open_data_2020-10-16_sesso_eta
16/10/2020,M,10-19,<5,10742,2020-10-16,2020-10-16,COVID_19_ISS_open_data_2020-10-16_sesso_eta
16/10/2020,M,20-29,14,20852,2020-10-16,2020-10-16,COVID_19_ISS_open_data_2020-10-16_sesso_eta
16/10/2020,M,30-39,47,20081,2020-10-16,2020-10-16,COVID_19_ISS_open_data_2020-10-16_sesso_eta
16/10/2020,M,40-49,232,24049,2020-10-16,2020-10-16,COVID_19_ISS_open_data_2020-10-16_sesso_eta
16/10/2020,M,50-59,974,30965,2020-10-16,2020-10-16,COVID_19_ISS_open_data_2020-10-16_sesso_eta
16/10/2020,M,60-69,2768,25729,2020-10-16,2020-10-16,COVID_19_ISS_open_data_2020-10-16_sesso_eta
16/10/2020,M,70-79,6554,23533,2020-10-16,2020-10-16,COVID_19_ISS_open_data_2020-10-16_sesso_eta
16/10/2020,M,80-89,8128,19098,2020-10-16,2020-10-16,COVID_19_ISS_open_data_2020-10-16_sesso_eta
16/10/2020,M,>90,2126,4352,2020-10-16,2020-10-16,COVID_19_ISS_open_data_2020-10-16_sesso_eta
16/10/2020,M,Non noto,<5,7,2020-10-16,2020-10-16,COVID_19_ISS_open_data_2020-10-16_sesso_eta
16/10/2020,Non noto,20-29,<5,<5,2020-10-16,2020-10-16,COVID_19_ISS_open_data_2020-10-16_sesso_eta
16/10/2020,Non noto,30-39,<5,<5,2020-10-16,2020-10-16,COVID_19_ISS_open_data_2020-10-16_sesso_eta
16/10/2020,Non noto,40-49,<5,<5,2020-10-16,2020-10-16,COVID_19_ISS_open_data_2020-10-16_sesso_eta
16/10/2020,Non noto,50-59,<5,<5,2020-10-16,2020-10-16,COVID_19_ISS_open_data_2020-10-16_sesso_eta
16/10/2020,Non noto,60-69,<5,<5,2020-10-16,2020-10-16,COVID_19_ISS_open_data_2020-10-16_sesso_eta
16/10/2020,Non noto,80-89,<5,7,2020-10-16,2020-10-16,COVID_19_ISS_open_data_2020-10-16_sesso_eta
17/10/2020,F,0-9,<5,5094,2020-10-17,2020-10-17,COVID_19_ISS_open_data_2020-10-17_sesso_eta
17/10/2020,F,10-19,<5,9547,2020-10-17,2020-10-17,COVID_19_ISS_open_data_2020-10-17_sesso_eta
17/10/2020,F,20-29,5,19235,2020-10-17,2020-10-17,COVID_19_ISS_open_data_2020-10-17_sesso_eta
17/10/2020,F,30-39,26,19993,2020-10-17,2020-10-17,COVID_19_ISS_open_data_2020-10-17_sesso_eta
17/10/2020,F,40-49,89,28766,2020-10-17,2020-10-17,COVID_19_ISS_open_data_2020-10-17_sesso_eta
17/10/2020,F,50-59,306,34127,2020-10-17,2020-10-17,COVID_19_ISS_open_data_2020-10-17_sesso_eta
17/10/2020,F,60-69,879,18890,2020-10-17,2020-10-17,COVID_19_ISS_open_data_2020-10-17_sesso_eta
17/10/2020,F,70-79,2927,18565,2020-10-17,2020-10-17,COVID_19_ISS_open_data_2020-10-17_sesso_eta
17/10/2020,F,80-89,6751,28064,2020-10-17,2020-10-17,COVID_19_ISS_open_data_2020-10-17_sesso_eta
17/10/2020,F,>90,4572,16648,2020-10-17,2020-10-17,COVID_19_ISS_open_data_2020-10-17_sesso_eta
17/10/2020,F,Non noto,<5,18,2020-10-17,2020-10-17,COVID_19_ISS_open_data_2020-10-17_sesso_eta
17/10/2020,M,0-9,<5,5298,2020-10-17,2020-10-17,COVID_19_ISS_open_data_2020-10-17_sesso_eta
17/10/2020,M,10-19,<5,11225,2020-10-17,2020-10-17,COVID_19_ISS_open_data_2020-10-17_sesso_eta
17/10/2020,M,20-29,12,21298,2020-10-17,2020-10-17,COVID_19_ISS_open_data_2020-10-17_sesso_eta
17/10/2020,M,30-39,47,20512,2020-10-17,2020-10-17,COVID_19_ISS_open_data_2020-10-17_sesso_eta
17/10/2020,M,40-49,232,24460,2020-10-17,2020-10-17,COVID_19_ISS_open_data_2020-10-17_sesso_eta
17/10/2020,M,50-59,973,31418,2020-10-17,2020-10-17,COVID_19_ISS_open_data_2020-10-17_sesso_eta
17/10/2020,M,60-69,2770,26012,2020-10-17,2020-10-17,COVID_19_ISS_open_data_2020-10-17_sesso_eta
17/10/2020,M,70-79,6557,23721,2020-10-17,2020-10-17,COVID_19_ISS_open_data_2020-10-17_sesso_eta
17/10/2020,M,80-89,8137,19190,2020-10-17,2020-10-17,COVID_19_ISS_open_data_2020-10-17_sesso_eta
17/10/2020,M,>90,2130,4387,2020-10-17,2020-10-17,COVID_19_ISS_open_data_2020-10-17_sesso_eta
17/10/2020,M,Non noto,6,13,2020-10-17,2020-10-17,COVID_19_ISS_open_data_2020-10-17_sesso_eta
17/10/2020,Non noto,20-29,<5,<5,2020-10-17,2020-10-17,COVID_19_ISS_open_data_2020-10-17_sesso_eta
17/10/2020,Non noto,30-39,<5,<5,2020-10-17,2020-10-17,COVID_19_ISS_open_data_2020-10-17_sesso_eta
17/10/2020,Non noto,40-49,<5,<5,2020-10-17,2020-10-17,COVID_19_ISS_open_data_2020-10-17_sesso_eta
17/10/2020,Non noto,50-59,<5,<5,2020-10-17,2020-10-17,COVID_19_ISS_open_data_2020-10-17_sesso_eta
17/10/2020,Non noto,60-69,<5,<5,2020-10-17,2020-10-17,COVID_19_ISS_open_data_2020-10-17_sesso_eta
17/10/2020,Non noto,80-89,<5,7,2020-10-17,2020-10-17,COVID_19_ISS_open_data_2020-10-17_sesso_eta
18/10/2020,F,0-9,<5,5291,2020-10-18,2020-10-18,COVID_19_ISS_open_data_2020-10-18_sesso_eta
18/10/2020,F,10-19,<5,10042,2020-10-18,2020-10-18,COVID_19_ISS_open_data_2020-10-18_sesso_eta
18/10/2020,F,20-29,<5,19828,2020-10-18,2020-10-18,COVID_19_ISS_open_data_2020-10-18_sesso_eta
18/10/2020,F,30-39,26,20508,2020-10-18,2020-10-18,COVID_19_ISS_open_data_2020-10-18_sesso_eta
18/10/2020,F,40-49,89,29469,2020-10-18,2020-10-18,COVID_19_ISS_open_data_2020-10-18_sesso_eta
18/10/2020,F,50-59,306,34827,2020-10-18,2020-10-18,COVID_19_ISS_open_data_2020-10-18_sesso_eta
18/10/2020,F,60-69,880,19254,2020-10-18,2020-10-18,COVID_19_ISS_open_data_2020-10-18_sesso_eta
18/10/2020,F,70-79,2928,18782,2020-10-18,2020-10-18,COVID_19_ISS_open_data_2020-10-18_sesso_eta
18/10/2020,F,80-89,6766,28250,2020-10-18,2020-10-18,COVID_19_ISS_open_data_2020-10-18_sesso_eta
18/10/2020,F,>90,4580,16749,2020-10-18,2020-10-18,COVID_19_ISS_open_data_2020-10-18_sesso_eta
18/10/2020,F,Non noto,<5,18,2020-10-18,2020-10-18,COVID_19_ISS_open_data_2020-10-18_sesso_eta
18/10/2020,M,0-9,<5,5526,2020-10-18,2020-10-18,COVID_19_ISS_open_data_2020-10-18_sesso_eta
18/10/2020,M,10-19,<5,11860,2020-10-18,2020-10-18,COVID_19_ISS_open_data_2020-10-18_sesso_eta
18/10/2020,M,20-29,12,21996,2020-10-18,2020-10-18,COVID_19_ISS_open_data_2020-10-18_sesso_eta
18/10/2020,M,30-39,47,21059,2020-10-18,2020-10-18,COVID_19_ISS_open_data_2020-10-18_sesso_eta
18/10/2020,M,40-49,232,25115,2020-10-18,2020-10-18,COVID_19_ISS_open_data_2020-10-18_sesso_eta
18/10/2020,M,50-59,973,32085,2020-10-18,2020-10-18,COVID_19_ISS_open_data_2020-10-18_sesso_eta
18/10/2020,M,60-69,2775,26419,2020-10-18,2020-10-18,COVID_19_ISS_open_data_2020-10-18_sesso_eta
18/10/2020,M,70-79,6566,23976,2020-10-18,2020-10-18,COVID_19_ISS_open_data_2020-10-18_sesso_eta
18/10/2020,M,80-89,8152,19338,2020-10-18,2020-10-18,COVID_19_ISS_open_data_2020-10-18_sesso_eta
18/10/2020,M,>90,2134,4419,2020-10-18,2020-10-18,COVID_19_ISS_open_data_2020-10-18_sesso_eta
18/10/2020,M,Non noto,7,14,2020-10-18,2020-10-18,COVID_19_ISS_open_data_2020-10-18_sesso_eta
18/10/2020,Non noto,20-29,<5,<5,2020-10-18,2020-10-18,COVID_19_ISS_open_data_2020-10-18_sesso_eta
18/10/2020,Non noto,30-39,<5,<5,2020-10-18,2020-10-18,COVID_19_ISS_open_data_2020-10-18_sesso_eta
18/10/2020,Non noto,40-49,<5,<5,2020-10-18,2020-10-18,COVID_19_ISS_open_data_2020-10-18_sesso_eta
18/10/2020,Non noto,50-59,<5,<5,2020-10-18,2020-10-18,COVID_19_ISS_open_data_2020-10-18_sesso_eta
18/10/2020,Non noto,60-69,<5,<5,2020-10-18,2020-10-18,COVID_19_ISS_open_data_2020-10-18_sesso_eta
18/10/2020,Non noto,80-89,<5,7,2020-10-18,2020-10-18,COVID_19_ISS_open_data_2020-10-18_sesso_eta
19/10/2020,F,0-9,<5,5556,2020-10-19,2020-10-19,COVID_19_ISS_open_data_2020-10-19_sesso_eta
19/10/2020,F,10-19,<5,10754,2020-10-19,2020-10-19,COVID_19_ISS_open_data_2020-10-19_sesso_eta
19/10/2020,F,20-29,<5,20746,2020-10-19,2020-10-19,COVID_19_ISS_open_data_2020-10-19_sesso_eta
19/10/2020,F,30-39,26,21379,2020-10-19,2020-10-19,COVID_19_ISS_open_data_2020-10-19_sesso_eta
19/10/2020,F,40-49,89,30447,2020-10-19,2020-10-19,COVID_19_ISS_open_data_2020-10-19_sesso_eta
19/10/2020,F,50-59,307,35783,2020-10-19,2020-10-19,COVID_19_ISS_open_data_2020-10-19_sesso_eta
19/10/2020,F,60-69,880,19770,2020-10-19,2020-10-19,COVID_19_ISS_open_data_2020-10-19_sesso_eta
19/10/2020,F,70-79,2935,19072,2020-10-19,2020-10-19,COVID_19_ISS_open_data_2020-10-19_sesso_eta
19/10/2020,F,80-89,6776,28457,2020-10-19,2020-10-19,COVID_19_ISS_open_data_2020-10-19_sesso_eta
19/10/2020,F,>90,4582,16837,2020-10-19,2020-10-19,COVID_19_ISS_open_data_2020-10-19_sesso_eta
19/10/2020,F,Non noto,<5,19,2020-10-19,2020-10-19,COVID_19_ISS_open_data_2020-10-19_sesso_eta
19/10/2020,M,0-9,<5,5813,2020-10-19,2020-10-19,COVID_19_ISS_open_data_2020-10-19_sesso_eta
19/10/2020,M,10-19,<5,12726,2020-10-19,2020-10-19,COVID_19_ISS_open_data_2020-10-19_sesso_eta
19/10/2020,M,20-29,12,22995,2020-10-19,2020-10-19,COVID_19_ISS_open_data_2020-10-19_sesso_eta
19/10/2020,M,30-39,47,21997,2020-10-19,2020-10-19,COVID_19_ISS_open_data_2020-10-19_sesso_eta
19/10/2020,M,40-49,232,26032,2020-10-19,2020-10-19,COVID_19_ISS_open_data_2020-10-19_sesso_eta
19/10/2020,M,50-59,977,33049,2020-10-19,2020-10-19,COVID_19_ISS_open_data_2020-10-19_sesso_eta
19/10/2020,M,60-69,2776,27087,2020-10-19,2020-10-19,COVID_19_ISS_open_data_2020-10-19_sesso_eta
19/10/2020,M,70-79,6571,24328,2020-10-19,2020-10-19,COVID_19_ISS_open_data_2020-10-19_sesso_eta
19/10/2020,M,80-89,8158,19523,2020-10-19,2020-10-19,COVID_19_ISS_open_data_2020-10-19_sesso_eta
19/10/2020,M,>90,2137,4456,2020-10-19,2020-10-19,COVID_19_ISS_open_data_2020-10-19_sesso_eta
19/10/2020,M,Non noto,6,13,2020-10-19,2020-10-19,COVID_19_ISS_open_data_2020-10-19_sesso_eta
19/10/2020,Non noto,20-29,<5,<5,2020-10-19,2020-10-19,COVID_19_ISS_open_data_2020-10-19_sesso_eta
19/10/2020,Non noto,30-39,<5,<5,2020-10-19,2020-10-19,COVID_19_ISS_open_data_2020-10-19_sesso_eta
19/10/2020,Non noto,40-49,<5,<5,2020-10-19,2020-10-19,COVID_19_ISS_open_data_2020-10-19_sesso_eta
19/10/2020,Non noto,50-59,<5,<5,2020-10-19,2020-10-19,COVID_19_ISS_open_data_2020-10-19_sesso_eta
19/10/2020,Non noto,60-69,<5,<5,2020-10-19,2020-10-19,COVID_19_ISS_open_data_2020-10-19_sesso_eta
19/10/2020,Non noto,80-89,<5,7,2020-10-19,2020-10-19,COVID_19_ISS_open_data_2020-10-19_sesso_eta
20/10/2020,F,0-9,<5,5846,2020-10-20,2020-10-20,COVID_19_ISS_open_data_2020-10-20_sesso_eta
20/10/2020,F,10-19,<5,11548,2020-10-20,2020-10-20,COVID_19_ISS_open_data_2020-10-20_sesso_eta
20/10/2020,F,20-29,<5,21571,2020-10-20,2020-10-20,COVID_19_ISS_open_data_2020-10-20_sesso_eta
20/10/2020,F,30-39,24,22217,2020-10-20,2020-10-20,COVID_19_ISS_open_data_2020-10-20_sesso_eta
20/10/2020,F,40-49,89,31431,2020-10-20,2020-10-20,COVID_19_ISS_open_data_2020-10-20_sesso_eta
20/10/2020,F,50-59,309,36858,2020-10-20,2020-10-20,COVID_19_ISS_open_data_2020-10-20_sesso_eta
20/10/2020,F,60-69,882,20347,2020-10-20,2020-10-20,COVID_19_ISS_open_data_2020-10-20_sesso_eta
20/10/2020,F,70-79,2943,19452,2020-10-20,2020-10-20,COVID_19_ISS_open_data_2020-10-20_sesso_eta
20/10/2020,F,80-89,6803,28836,2020-10-20,2020-10-20,COVID_19_ISS_open_data_2020-10-20_sesso_eta
20/10/2020,F,>90,4600,17030,2020-10-20,2020-10-20,COVID_19_ISS_open_data_2020-10-20_sesso_eta
20/10/2020,F,Non noto,<5,16,2020-10-20,2020-10-20,COVID_19_ISS_open_data_2020-10-20_sesso_eta
20/10/2020,M,0-9,<5,6113,2020-10-20,2020-10-20,COVID_19_ISS_open_data_2020-10-20_sesso_eta
20/10/2020,M,10-19,<5,13610,2020-10-20,2020-10-20,COVID_19_ISS_open_data_2020-10-20_sesso_eta
20/10/2020,M,20-29,12,23904,2020-10-20,2020-10-20,COVID_19_ISS_open_data_2020-10-20_sesso_eta
20/10/2020,M,30-39,47,22914,2020-10-20,2020-10-20,COVID_19_ISS_open_data_2020-10-20_sesso_eta
20/10/2020,M,40-49,232,26979,2020-10-20,2020-10-20,COVID_19_ISS_open_data_2020-10-20_sesso_eta
20/10/2020,M,50-59,979,34156,2020-10-20,2020-10-20,COVID_19_ISS_open_data_2020-10-20_sesso_eta
20/10/2020,M,60-69,2789,27808,2020-10-20,2020-10-20,COVID_19_ISS_open_data_2020-10-20_sesso_eta
20/10/2020,M,70-79,6589,24783,2020-10-20,2020-10-20,COVID_19_ISS_open_data_2020-10-20_sesso_eta
20/10/2020,M,80-89,8190,19799,2020-10-20,2020-10-20,COVID_19_ISS_open_data_2020-10-20_sesso_eta
20/10/2020,M,>90,2145,4515,2020-10-20,2020-10-20,COVID_19_ISS_open_data_2020-10-20_sesso_eta
20/10/2020,M,Non noto,<5,7,2020-10-20,2020-10-20,COVID_19_ISS_open_data_2020-10-20_sesso_eta
20/10/2020,Non noto,20-29,<5,<5,2020-10-20,2020-10-20,COVID_19_ISS_open_data_2020-10-20_sesso_eta
20/10/2020,Non noto,30-39,<5,<5,2020-10-20,2020-10-20,COVID_19_ISS_open_data_2020-10-20_sesso_eta
20/10/2020,Non noto,40-49,<5,<5,2020-10-20,2020-10-20,COVID_19_ISS_open_data_2020-10-20_sesso_eta
20/10/2020,Non noto,50-59,<5,<5,2020-10-20,2020-10-20,COVID_19_ISS_open_data_2020-10-20_sesso_eta
20/10/2020,Non noto,60-69,<5,<5,2020-10-20,2020-10-20,COVID_19_ISS_open_data_2020-10-20_sesso_eta
20/10/2020,Non noto,80-89,<5,7,2020-10-20,2020-10-20,COVID_19_ISS_open_data_2020-10-20_sesso_eta
